_id/$oid,website,start_info/date/month,start_info/date/day,start_info/date/year,start_info/type,about,talking_about_count,description,retrieved,engagement,start_info_clean,name,likes,about_en,category,id,website_en,checked/0,phone,location/city,location/country,description_en,name_en,location/latitude,location/longitude,checked/1,checked/2,checked/3,checked/4,checked/5,location/street,location/zip,relevant,location/state,engagement/count,engagement/social_sentence,checked/6,phone_en,location/located_in,error/message,error/code,error/type,error/fbtrace_id
5614559ac5fd9419732fa3d7,,,,,,,0,,1444173148.438023,28,,مهربون,28,,Community,157270860965780,,1448897026,,,,,kind,,,,,,,,,,,,,,,,,,,,
561455e1c5fd9419732fa3d8,http://music-fa1.in/,,,,,,3,,1444173221.043991,20,,مهرباني و با ادب بودن,20,,Community,208074775926771,,1448897126,,,,,being kind and polite,,,,,,,,,,,,,,,,,,,,
5614562dc5fd9419732fa3d9,,,,,,,23,,1444173296.875729,37,,ارقام مهربين مضمونين,37,,Camera/Photo,665307413590640,,1448897199,,,,,smugglers unsecured figures,,,,,,,,,,,,,,,,,,,,
5614578cc5fd9419732fa45c,Website,1,1,2012,Started,,13,,1444173372.864024,2102,2012/1/1,مامان مهربون kind mom,2102,"kind mom is rich mom! Mom same kind ""Mom Dana"" is.",Teens/Kids Website,215093085212955,,1448898205,,,,Today's generation of tomorrow manufacturer,mom kind kind mom,,,,,,,,,,,,,,,,,,,,
561458a5c5fd9419732fa4d3,,,,2013,Founded,,0,,1444173723.810712,48,2013,مهربونی و شادی,48,"just happy
Happy and kind that you do not need to worry about the big nose and short and bald and size you ... all you're Hyklt",Community,612918988740853,,1448898737,,,,,kindness and happiness,,,,,,,,,,,,,,,,,,,,
56145974c5fd9419732fa4fb,,,,,,,0,,1444173999.811705,18,,مهربانه ها,18,,Library,319056924776256,,1448899105,,,,,mhrbanh of,,,,,,,,,,,,,,,,,,,,
56145da7c5fd9419732fa6d1,,6,16,2013,Unspecified,,2,,1444174206.844362,573,2013/6/16,مهربان خدای من,573,"My heart is warm,
I know he is just alone without thanks ...
I wish you God!",Public Figure,543471785698495,,1448900926,,,,,my goodness gracious,,,,,,,,,,,,,,,,,,,,
56145defc5fd9419732fa6d6,,,,,,,0,,1444175281.646804,19,,دوستان مهربان,19,,Business Person,1613979655534812,,1448901033,,,,,compassionate friends,,,,,,,,,,,,,,,,,,,,
56145e42c5fd9419732fa6d7,,,,,,,0,,1444175364.127975,,,mehraban  iran,0,,City,892796077428557,,1448901103,,,,"Mehriban is a city located in Iran in Mehraban District. An estimated population of 6,000 Nsmh.anzer also list the cities of Iran",mehraban  iran,38.079722222222,47.131388888889,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
56145eb0c5fd9419732fa6dd,WWW.AZIZESTAN.COM,,,,,,3,,1444175437.091229,66,,مهرباني به قلم 40 بازيگر تئاتر ،سينما و تلويزيون  انتشارات عزیزستان,66,"Guardian is anything of value, you are kind!",Actor/Director,243847742311400,,1448901202,09354082189,,,"in the name of God
He called the seal created and your kindness and most merciful
Be nice
Anything to stay and reserved and development, the need to protect and guard. Be honest means, the guardian of our kindness. Press Zyzstan invite you to participate in the move permanent, and you are not with us, literally, sealed + Clock = Be nice.
In the age of digital technology and computer technology, so time is short and it looks as if much less opportunity to reflect on the kindness and love will remain, in the meantime, some nice flag had pain kindness to others who Fun Fhalyt social and economic thought in the light of kindness and beautiful attribute of God, calmly added, to activity, and others to benefit from the good people.
Zyzstan website aims to protect, maintain and develop kindness, started its activities in 1384 and in cyberspace, has attempted to spread the concept. God willing, in 1389, with official permission, ""Zyzstan Publications"" from the Ministry of Culture intends to publish this concept in the form of written works such as books, in various spheres of society, classes, groups, and various professions present.
Proposal
We extend this concept, with your help, we kindly published a book called up. The book written by forty people in a shared context (such as teachers, actors, students, etc.) will be adorned with the ornament print.
In the books of kindness, every volunteer, a page is relevant to various trends such as kindness and memories of love, poetry, described as merciful as mother, father, family and friends ... Writing and Publishing Zyzstan it with your name and Photos person (if you want to print alongside more) publishes the book.
Please Zyzstan if representatives publications directly have invited you to register to receive the form referred book and inserts its own group of writers, register.
Writers group to be added.",kindness by 40 actors  theater  cinema and television  press zyzstan,,,,,,,,,,,,,,,,,,,,
56145f84c5fd9419732fa7e1,,,,,,,73,,1444175547.051736,457,,فرح،  مهربان شهبانوی عشقfarah the kindest,457,,Community,879963578748694,,1448903823,,,,,فرح،  مهربان شهبانوی عشقfarah the kindest,,,,,,,,,,,,,,,,,,,,
56146568c5fd9419732faa7f,Website,,,,,,11,,1444175758.764737,5781,,قفسه مهربان کتاب ها,5781,Let's sing their books on the shelves introduce them to each other.,Book,362770487068342,,,,,,"Ntlbydh a glass of water, that was never my contribution, kind book is on the shelf, I have shed for you, let's sing their meal ___ books on the shelves introduce them to each other.",cases kind books,,,,,,,,,,false,,,,,,,,,,
56146826c5fd9419732fac22,http://www.khalemehraboon.com,4,30,2012,Born,,10,,1444177267.192065,352,2012/4/30,خاله مهربون,352,Aunt stories in kind,Fictional Character,444989725518554,http://www.khalemehraboon.com,1448905152,9092305500,,,,aunt kind,,,,,,,,,,,,,,,,,,,,
56146957c5fd9419732fade6,,,,,,,3,,1444177968.870359,920,,مهیندخت مهربانی,920,"Crafts and traditional design
A fusion of art jewel embroidery (silver embroidered) and lacing",Artist,500949766612112,,1448907398,,,,,mahindokht kindness,,,,,,,,,,,,,,,,,,,,
5614699ec5fd9419732fade7,,,,,,,0,,1444178273.663155,1,,مهرب سلاح,1,,Work Position,461752873852698,,1448907476,,,,,weapon smuggler,,,,,,,,,,,,,,,,,,,,
561469edc5fd9419732fadea,,,,,,,0,,1444178349.49408,10,,مهربانان,10,This page searches the kindness parties hope to cooperate with others as much as you loved ........,Community,1597059387223649,,1448907548,,,,,merciful,,,,,,,,,,,,,,,,,,,,
56146d91c5fd9419732fb066,http://www.mehrbaf.com,5,19,2012,Started,,3,,1444178428.405617,1960,2012/5/19,mehrbaf مهرباف,1960,,Clothing,157004081109273,http://www.mehrbaf.com,1448911260,,,,"In Farsi “MEHR” has two meanings Love & the Sun and “BAF” means Knitted. 
Knitting with love is our stimulant and it also inspired us to Found Mehrbaf Knitting Co. in 2012. Following our entrepreneurial spirit, we at Mehrbaf aimed to revive The Art of Handmade and Machinery Knitting.
Our main Goal is to Empower and Train women and improves their wellbeing and prosperity of their families which is in turn result in creativity and innovation and in large affecting their families’ standard of living.
The warps and wefts of Mehrbaf products are made of love and the designs come from Iranian patterns which are lit and given warmth from the sun


چكيده طرح تاسيس مهرباف 

مقدمه:
براي توضيح و چرايي پيشبرد طرح توسعه آموزش بافندگي دستي و ماشيني و تاسيس مهرباف و توليد بافته ها در شروع به توضيحي بسيار ساده مي پردازم:
چرا مي خواهيم بافت بافته هايي را آموزش دهيم و ببافيم كه نامش مهرباف باشد. مگر در اين زمانه مي توان با استفاده از مهر كاري كرد؟ مهرباف را اول از آن رو برگزيديم كه مهر يا خورشيد يكي از نقوش بسيار قديمي است كه در بافته هاي روستايي، عشايري و شهري از ديرباز بافته مي شده است و دوم معني رايج مهر است که در زبان فارسي محبت است و دوستي.
يادم هست كه يكي دو سال پس از جنگ بود كه خيلي از زنان دور و بر يك ماشين بافندگي خريدند و با كامواهاي داخلي بيشتر و كمتر وارداتي شروع كردند به بافت و در همان روزها بود كه خيلي از بچه هاي شهر در محله هاي مختلف پليورهايي را مي پوشيدند كه تصوير يك اسكي باز در پشت بلوزشان نقش بسته بود. بعد از پايان جنگ اين ماشينها بسته شد و در صندوقخانه، زيرپله و يا انباري ماند و همه رفتند سراغ خريد اجناس خارجي.
در حال حاضر تعدادی از بافندگان ماشين باف و دستباف در خانه ها مشغول به كار هستند و اكثر محصولات خود را به فاميل و دوستان مي فروشند يا با مغازه ای قرارداد دارند و بعضي از آنها هم در شبهاي عيد كه كسي معمولا مزاحم شان نمي شود در ميادين بساط مي كنند.
تلاش مهرباف براي كارآفريني در اين زمينه احياي هنر بافت دستي و ماشيني با طرح هاي ايراني و فعال كردن اين هنر بين مجموعه اي از زنان است كه كاربرد اين هنر را مي دانند ولي كم از آن بهره مي برند. مهرباف سعي دارد اين هنر را به عرصه حرفه آموزي بكشاند چون مي دانيم كه اهميت بافته هاي دستي زنان ما كمتر از بافته هاي دستي زنان ديگر ملل نيست ، همان طور كه بافته هاي دستي ما ، مانند گليم ، گبه و جاجيم و قالي و ... داراي عناصر يگانه در نقش و رنگ هستند و در دنيا بي نظير.

آموزش و كارآفريني:
مهرباف آموزش و كارآفريني براي زنان را هدف اصلي خود مي داند. كارآفريني براي زنان براي رشد اقتصادي، بهره وري و نوآوري حياتي است و دركشورهاي توسعه يافته سبب رونق كسب و كار مي شود ، كه در اين راه افزايش خلاقيت و نوآوري ،‌توسعه و رفاه اقتصادي را در بلندمدت و استقلال مالي را به همراه دارد كه تمام اين عوامل مي تواند سلامت و نشاط فرد و خانواده اش را در پي داشته باشد.با همين استدلال مهرباف در رابطه با كارآفريني در دو حوزه كارگاهي و خانگي برنامه ريزي كرد. آموزش كار با ماشين و جذب بافندگان ماشين باف و دستباف محور اين كارآفريني و اشتغال زنان است.

به طور خلاصه مي توان اهداف اين طرح را به شكل زير  جمع بندي كرد:
الف – آموزش زناني كه در پي آموزش و اشتغال هستند و به بافندگي علاقه دارند.
ب – تاسيس كارگاه (يا كارگاههاي) بافندگي با روش متمركز براي توليد بافته هاي ماشيني با حضور زنان بافنده 
پ – جذب زنان بافنده دستباف و توليد بافته هاي دستي و عرضه آنها 
ت – تلاش براي ارائه الگوي كارگاهي كه براساس پيشبرد الگوهاي سلامت و بهداشت تن و روان فعاليت مي كند .
 
چگونگي تاسيس مهرباف:
فكر تاسيس مهرباف از بهمن 1390 توسط موسسان مهرباف شكل گرفت و طرحي را تهيه و تصويب كردكه از ارديبهشت 90 مراحل عملي شدن تاسيس كارگاه مهرباف و خريد تجهيزات و مواد اوليه و ... را در دستور كار خود قرار داد و از 30 اردیبهشت طراحی و تولید کالاهای مهرباف شروع شد.
طراح، بافندگان، خیاط ها و تمام دست اندرکاران دلسوز و مهربان مهرباف در کنار هم قرار گرفتند و از اردیبهشت 90 فعالانه کار کردند تا در 19 مهرماه، مهرباف ا ولين نمايشگاه و عرضه كالاهاي توليدي خود را داشته باشد .علاوه بر افرادي كه در مهرباف حضور دارند در روند شكل گيري مهرباف افراد زيادي نیز به ما كمك كردند و هنوز مي كنند كه اگر ياري و همياري آنها با مهرباف نبود هرگز ما نمي توانستيم در اين نقطه از كار قرار بگيريم.

تاروپود بافته هاي مهرباف از مهر است و نقش هايش برگرفته از نگاره ها و خطوط ايراني كه مهر يا خورشيد هميشه گرمي خود را بر آن مي تاباند.
                                                                                                 
گروه مسئول مهرباف 
اسفند91",mehrbaf مهرباف,,,,,,,,,,,,,,,,,,,,
56146f53c5fd9419732fb118,,,,,,,6,,1444179356.166272,647,,مانی مهربان,647,,Public Figure,192789057507284,,1448912403,,,,,manny kind,,,,,,,,,,,,,,,,,,,,
56146fa4c5fd9419732fb119,,,,,,,0,,1444179805.540173,,,مهرب مخدرات,0,,Work Position,526468567401775,,1448912478,,,,,drug trafficker,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
56147114c5fd9419732fb258,http://bidari-andishe.ir,,,,,,37,,1444179886.669811,3695,,خدای مهربون میگه,3695,Quranic verses and images,Community,310272869156772,http://bidari-andishe.ir,1448984968,,,,,god says that kind,,,,,,,,,,,,,,,,,,,,
5614736ac5fd9419732fb3b8,,,,,,,5,,1444180255.310097,424,,فرشته مهربون,424,Relaxation,Public Figure,408234562600433,,1448984997,,,,,angel kind,,,,,,,,,,,,,,,,,,,,
561479abc5fd9419732fb5ca,https://www.facebook.com/groups/1baghal,,,,,,665,,1444180852.764019,17885,,یک بغل مهربانی,17885,Advertising comments without harmony = b.,Magazine,375990329234693,https://www.facebook.com/groups/1baghal,1448985027,,,,,a kindly arm,,,,,,,,,,,,,,,,,,,,
561479f9c5fd9419732fb5cb,,,,,,,0,,1444182461.094408,,,مهرب بحار,0,,Work Position,152902598387518,,1448985057,,,,,sailor smuggler,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
56147a4ac5fd9419732fb5cc,,,,,,,0,,1444182536.89207,,,مهرب زطبة,0,,Work Position,381662228686749,,1448985087,,,,,smuggler ztabh,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
56147b08c5fd9419732fb609,,,,,,,1,,1444182623.319431,130,,مهربان باشیم,130,"Human beings are members of a whole, In creation of one essence and soul",Public Figure,289747741044365,,1448985117,,,,,be gentle,,,,,,,,,,,,,,,,,,,,
56147b5ec5fd9419732fb61c,,,,,,,1,,1444182803.497786,117,,مهربان بابه,117,,Community,240432442771209,,1448985147,,,,,kind baba,,,,,,,,,,,,,,,,,,,,
56147badc5fd9419732fb625,,,,,,,0,,1444182889.044815,93,,مهربان بابه,93,Baba Mazari ornament on compassionate homeland,Musician/Band,243650855784703,,1448985177,,,,,kind baba,,,,,,,,,,,,,,,,,,,,
56147e63c5fd9419732fb92e,,1,7,2013,Started,,83,,1444182968.877694,811,2013/1/7,عیسی مسیح پدری مهربان merciful father  jesus christ,811,"Rebirth, love, forgiveness, kindness father's relationship with God through Christ.
Rebirth, love, forgiveness, direct relationship with God through Christ",Book,764429900288718,,,,,,,jesus christ merciful father merciful father  jesus christ,,,,,,,,,,false,,,,,,,,,,
56147eaac5fd9419732fb92f,,,,,,,0,,1444183661.790313,8,,مهرب,8,,Work Position,237083179749885,,1448985207,,,,,trafficker,,,,,,,,,,,,,,,,,,,,
56147ef8c5fd9419732fb933,,,,,,,3,,1444183737.669819,3,,فضح مهربي البشر في تركيا,3,,Community,1477124895925938,,1448985238,,,,,expose human smugglers in turkey,,,,,,,,,,,,,,,,,,,,
56147f83c5fd9419732fb96b,,,,,,,1,,1444183811.689938,308,,مهرب الشمة الى أوربا,308,,Fictional Character,390149857683077,,1448985268,,,,,sniff trafficker to europe,,,,,,,,,,,,,,,,,,,,
56148013c5fd9419732fb997,http://Yekdm.ir,,,,,,48,,1444183949.707117,112,,یک دنیا مهربانی,112,"Philanthropy Institute is a world of kindness
With the aim of teaching children is active",Non-Governmental Organization (NGO),1174525369240225,,1448985298,02126410327,,,,a world of kindness,,,,,,,,,,,,,,,,,,,,
561480c5c5fd9419732fb9b4,,8,16,2012,Started,,0,,1444184094.057181,47,2012/8/16,همیشه مهربان ، همیشه ایرانی,47,Donations and bounties to the liquidator to: Card Number: 8316-0315-2910-5022,Community,333533653406614,,1448985328,,,,"pasargad Bank
Account number 1-259634-800-282
Name: Snoopy Ryhanyan",always friendly  always in iran,,,,,,,,,,,,,,,,,,,,
5614868ec5fd9419732fbc8d,,,,,,,2,,1444184271.515577,5593,,همسر مهربان من romantic ideas for life,5593,Everyone deserves a ROMANTIC life.,Magazine,151504614922553,,1448985358,,,,,همسر مهربان من romantic ideas for life,,,,,,,,,,,,,,,,,,,,
56148c9bc5fd9419732fbff5,<<not-applicable>>,,,,,,40,,1444185758.301625,4293,,خدای مهربان,4293,"((Do not despair of God's mercy, that He will forgive all sins)) ....... Holy Quran",Community,203918686440859,,1448985388,,,,,kind god,,,,,,,,,,,,,,,,,,,,
56149242c5fd9419732fc30a,,1,1,2012,Created,,21,,1444187306.885342,15714,2012/1/1,aftab mehrabani,15714,I am confident we will reach our destination Raagr kindness to the man stops his hands so that God is love Brbam,Public Figure,190721690979950,,1448985418,,,,,aftab mehrabani,,,,,,,,,,,,,,,,,,,,
5614939dc5fd9419732fc3fc,,,,,,,6,,1444188749.044334,6447,,یار مهربان,6447,Top Books,Book,263426900358883,,,,,,"Dear friends, wall open for all loved ones, thanks to other pages not do advertising. Read the best books that have to be introduced. If possible, photos of the books you want, upload photos, and a brief description of the subject do not forget!
Admin on this page were selected authors and publishers.
Thanks,
Sweetheart kind",sweetheart kind,,,,,,,,,,false,,,,,,,,,,
561493e4c5fd9419732fc3fd,,,,,,,0,,1444189095.84239,,,مهرب سورييين وعراقيين,0,,Work Position,1502714660045543,,1448985448,,,,,suriean and iraqi smuggler,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
5614976fc5fd9419732fc69a,,,,,,,24,,1444189166.534923,3367,,خدای مهربان,3367,Rabbi Lee Ghyrk divine and my CD ...,Book,159201000928968,,,,,,,kind god,,,,,,,,,,false,,,,,,,,,,
561497c7c5fd9419732fc69d,,,,,,,0,,1444190078.705873,199,,مهربان علی,199,,Book,289147671206131,,,,,,,kind ali,,,,,,,,,,false,,,,,,,,,,
5614980ec5fd9419732fc69e,,,,,,,0,,1444190162.281317,,,مهرب حشيش لكوكب زوحل,0,,Work Position,1842201579339649,,1448985478,,,,,hashish smuggler planet zouhl,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
561498a2c5fd9419732fc6e3,,,,,,,1,,1444190233.284975,156,,مهد کودک یار مهربان,156,Welcome to kindergarten sweetheart kind ...,School,186461538193556,,1448985508,+98 (021) 88300912,تهران,,"The human being is a complex and sometimes we forget how wonderful we are each of us. Sometimes forget how times have elapsed. How were raised and how counter-productive the songs. But when faced with our children, we understand how the complex human!",child care and compassionate friend,,,,,,,,میدان هفتم تیر - کوچه پشت مشهدی - پلاک 7,,,,,,,,,,,,
56149959c5fd9419732fc796,,,,,,,1,,1444190380.992486,304,,کمی مهربان باش  be a little kinder,304,"I love you my dear
Be gentle girl that I really like",Community,767930489900609,,1448985538,,,,,کمی مهربان باش  be a little kinder,,,,,,,,,,,,,,,,,,,,
56149a23c5fd9419732fc7f9,,,,,,,55,,1444190563.958948,4852,,خداي مهربون,4852,,Community,448904925166393,,1448985568,,,,,god kind,,,,,,,,,,,,,,,,,,,,
56149a7fc5fd9419732fc80d,,,,,,,6,,1444190765.885202,1226,,خدای من مهربانیست,1226,"To see new posts Paige on ""Liked"" click and select ""Get Notifications"" check.",Author,769112753102594,,1448985598,,Tehran,Iran,,my god mhrbanyst,,,,,,,,,,,,,,,,,,,,
56149bf2c5fd9419732fc91b,,,,,,,2,,1444190857.546247,75,,امپراطور مهربان,75,"If I had a thousand pens ...
Thousands cream each a thousand miracles.
Anyway, I wrote a thousand times ...
Epic hymn to freedom .....",Community,677824948934723,,1448985628,,,,,emperor friendly,,,,,,,,,,,,,,,,,,,,
56149c3ec5fd9419732fc91c,,,,,,,0,,1444191233.72165,,,مهربان,0,,Book,1463080587355132,,,,,,,affectionate,,,,,,,,,,false,,0,Be the first of your friends to like this.,,,,,,,
56149ca2c5fd9419732fc93e,,,,,,,0,,1444191310.760866,46,,سگها مهربونن,46,,Community,120409038133341,,1448985658,,,,,dogs mhrbvnn,,,,,,,,,,,,,,,,,,,,
56149d05c5fd9419732fc949,http://www.pedarmehrban.mihanblog.com,,,2010,Born,,0,,1444191405.017532,23,2010,پدر مهربان_kind father,23,Imam (as) Shia are like a kind father. ♥,Cause,504606392899790,http://www.pedarmehrban.mihanblog.com,1448985688,,,,,father mhrban_ kind father,,,,,,,,,,,,,,,,,,,,
5614a01bc5fd9419732fca7f,http://www.avayemehrabani.com/,,,,,,1,,1444191513.479808,711,,گروه موسیقی مهربانی,711,Welcome to the personal kindness Mdydba band membership in the pages of the latest news and information are not run by the group's,Local Business,109516652450452,http://www.avayemehrabani.com/,1448985718,021-88740769 / 021-88744303,Tehran,Iran,,band kindness,,,,,,,,,,,,,,,,,,,,
5614a126c5fd9419732fcab2,http://www.Mehrabanshop.com http://www.MehrabanPub.com,,,,,,0,,1444192296.053927,591,,کتاب مهربان,591,"Book publisher management, accounting and economics",Media/News/Publishing,666250796738873,http://www.Mehrabanshop.com http://www.MehrabanPub.com,1445917732,66952090,Tehran,Iran,"Activity in the field of publishing and distribution of books in the humanities (management, accounting and finance)
Collaboration with professors in the field of publishing and distributing books:
 Tehran University School of Management:
Messrs. Hossein Safari doctor, doctor Arian Gholipour, doctor A. Jafarnezhad, doctor Mohammad Haghighi, Mohammad Reza Rating doctor, doctor K. Mehrani, doctor M. Ansari, doctor A. Monavarian.
Tarbiat Modares University:
Gentlemen: Good knowledge of the individual doctor, doctor Azar, doctor A. Krdnayyj.
Martyr Beheshti University:
Messrs. GH Solar doctor, doctor Mohammad Ali Haghighi.
Allameh Tabatabaei University:
Mahmoud Mohammedan doctor, doctor Seyed Abtahi, Mir Ali Syed Naqvi doctor, doctor Mohammad Khanbashi.
Working with teachers including:
Safarzadeh doctor, doctor Ahmed H., doctor Vida Mojtahedzade, doctor Zahra religion Dailami, Kambiz Heidarzadeh doctor, doctor HR rezvani, doctor A. Technology.
It centers on a bank's books, online Znjyrh¬Ay based company, research and development project management Petrochemical Company, Bank Sinai audit firm is co-thinkers index.
The institute is working on book player with the following centers:
Tehran University, Allameh Tabatabai University, the Office of the researcher-cultural, Faculty of Economics, Center for expediency, Reed Publishing, publisher learned, Imam Sadiq University and ...
Site Inserts kind book:
www.MehrabanPub.com
www.MejrabanSHop.com",kind book,35.69439,51.42151,,,,,,number 189- ave labafi nejad- ave 12farvardin-ave enqelab,1314965351,,,,,,,,,,,
5614a241c5fd9419732fcc23,,,,1000,Founded,,1,,1444192561.226686,516,1000,خدای مهربون,516,"During the stormy life do not mind not being God, of God is important. ♥",Community,348966298511527,,1448985748,,,,,god kind,,,,,,,,,,,,,,,,,,,,
5614a342c5fd9419732fcd98,,,,,,,0,,1444192854.196272,639,,بافنده مهربون,639,,Arts/Entertainment/Nightlife,453825631339948,,1445918233,,,,,weaver kind,,,,,,,,,,,,,,,,,,,,
5614a3bec5fd9419732fcdab,,,,,,,0,,1444193111.325226,20,,مهربون باشیم mehrabani,20,,Community,325165680860946,,1445918337,,,,,we kind mehrabani,,,,,,,,,,,,,,,,,,,,
5614a654c5fd9419732fce6f,www.meherbabairani.com,,,,,,1,,1444193224.637707,749,,بیانات اوتار مهربابا,749,Uttar Meher Baba - loving Prince of Persia,Public Figure,230042053730092,www.meherbabairani.com,1445919147,,,,,uttar data mehrpapa,,,,,,,,,,,,,,,,,,,,
5614a69dc5fd9419732fce72,,,,,,,3,,1444193887.417491,90,,حیوانات مهربان,90,,Business Services,155035034696429,,1445919220,09301373034,Tehran,Iran,,pets friendly,35.81694,51.47278,,,,,,niavaran,000000,,,,,,,,,,,
5614a945c5fd9419732fcf63,www.kindfather.ir,,,,,,2,,1444193965.260786,417,,kindfather    امام پدر مهربان است.,417,KindFather :: Imam Father is merciful.,Personal Website,219843394712531,,1445919988,,,,"This site aims to provide simple tips and practical hints, your contacts to the presence and role of the Imam of the living and the living spiritual note, and to strengthen links and to encourage adherence to the Imam Mahdi.",kindfather    imam father is merciful.,,,,,,,,,,,,,,,,,,,,
5614aacdc5fd9419732fcff6,,,,,,,1,,1444194639.827778,281,,یار مهربان,281,Literature Association,Book,434531376645150,,1445920422,,,,"This page was created for lovers of literature, I hope that together we can bring ideas Zhnymvnv objectivity.",sweetheart kind,,,,,,,,,,false,,,,,,,,,,
5614ab14c5fd9419732fcff7,,,,,,,0,,1444195031.810389,,,مهرب مخدرات لدئ ابو امير,0,,Work Position,1146901852038135,,1445920739,,,,,ldi drug smuggler abu amir,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
5614abc5c5fd9419732fcfff,,,,,,,0,,1444195108.255315,84,,باشگاه مهربانی,84,,Non-Governmental Organization (NGO),122812481156709,,1445920880,02188302127,,,,kindness club,,,,,,,,خیابان سپهبد قرنی - جنب بیمارستان آپادانا,0098,,,,,,,,,,,
5614b26cc5fd9419732fd210,,5,5,2013,Created,,1,,1444195279.904618,137,2013/5/5,کافه مهربانی,137,"I love writing
Love poetry and love and kindness",Book,356917221075036,,1445922684,,,,"It is said that the kindly actions of sacrifice, tolerance, gratitude
And respect for others. Kindness in many cultures and religions, value is considered.",cafe kindness,,,,,,,,,,false,,,,,,,,,,
5614b52cc5fd9419732fd3cf,,,,,,,0,,1444196988.400441,135,,باران مهربان,135,Along with a photo and putting forward the previous rain beautiful,Album,190255124443392,,1445923502,,,,,rain friendly,,,,,,,,,,,,,,,,,,,,
5614b5cac5fd9419732fd412,,,,,,,0,,1444197696.220392,158,,نا مهربانم,158,"Beautiful beginning

With you
I experienced

To most end

With you

I will stay",Album,175227862663220,,1445923807,,,,,non merciful,,,,,,,,,,,,,,,,,,,,
5614b662c5fd9419732fd443,http://moshk-charity.org,,,,,,0,,1444197855.248809,314,,دستهای مهربان,314,Buy Dstsakhth artists for children with cancer (Shfajvyan children with cancer charity (musk)),Community,524448944289520,,1445923994,,,,,gentle hands,,,,,,,,,,,,,,,,,,,,
5614b868c5fd9419732fd64e,http://miayadmehrabantarin.blogfa.com/,,,,,,1,,1444197997.403341,271,,می آید مهربانترین,271,Is the kindest ...,Community,299670983535538,http://miayadmehrabantarin.blogfa.com/,1445925010,,,,"To anyone who can access,
it says :
Adam is in love only once.
it is a lie …
I do not believe ...
For example, I ...
 Every day, every minute, every hour,
 Love again
I ...",to be compassionate,,,,,,,,,,,,,,,,,,,,
5614b8bbc5fd9419732fd657,,,,,,,0,,1444198520.619592,101,,ایستگاه مهربانی,101,,Sports Team,164436370402866,,1445925089,,,,,kindness station,,,,,,,,,,false,,,,,,,,,,
5614bab8c5fd9419732fd719,Website,,,,,,0,,1444198598.040552,288,,با من مهربون باش,288,Be kind ... mark my eyes and my dear flower rainbow bridge be ... caught wind of me You put the garden day and night ... and after a stay anonymous,Community,226908654045750,,1445925592,,,,,be nice to me,,,,,,,,,,,,,,,,,,,,
5614bb09c5fd9419732fd71a,,,,,,,0,,1444199112.001157,,,مهرب ومخرب ومدمر اى حد يقف فى طريقه,0,,Work Position,884653154944624,,1445925662,,,,,trafficker and a terrorist and destructive what extent stand in his way,,,,,,,,,,,,0,Be the first of your friends to like this.,,,,,,,
5614bb68c5fd9419732fd71d,http://www.yaremehrban.net,,,,,,1,,1444199198.603464,107,,کتابخانه صوتی یار مهربان ، چشم بسته کتاب بخوانبد,107,Sweetheart kind biggest celebrities Direct download audio books and lectures,Library,309399105799179,http://www.yaremehrban.net,1445925733,,,,"In the dark and with your eyes closed you can still Bkhvanbd book.
Direct download audio books and lectures Celebrities",audio library compassionate man  blindfolded book bkhvanbd,,,,,,,,http://www.yaremehrban.net,,,,,,,,,,,,
5614bbbbc5fd9419732fd720,http://www.ir11.ir,,,,,,1,,1444199288.227019,5,,ممنون که مهربونی,5,,Book,938789039534133,,1445925806,,,,,thank you for kindness,,,,,,,,,,false,,,,,,,,,,
5614bc0ec5fd9419732fd729,http://dmngo.ir,,,,,,0,,1444199365.712294,57,,بنیاد دستهای مهربان,57,"Hands gentle, non-governmental organizations to address the exclusion and help the needy in Iran. This page, only official foundation.",Non-Governmental Organization (NGO),1642853882601169,,1445925881,,,,,foundation gentle hands,,,,,,,,,,,,,,,,,,,,
5614bcf2c5fd9419732fd753,,,,,,,0,,1444199449.553809,36,,خانواده مهربانی,36,A happy family is but an earlier heaven is not. George Bernard Shaw,Community,531641650258222,,1445926093,,,,,family friendly,,,,,,,,,,,,,,,,,,,,
5614c0bdc5fd9419732fd966,http://www.meherbabairani.org,,,,,,4,,1444199677.077147,1883,,avatar meher baba _ اوتار مهربابا,1883,I am anything and everything that one can honestly believe_ honestly believe it to be the person I am,Public Figure,167919666579068,http://www.meherbabairani.org,1445927700,,,,"I have only one Message to give; and I repeat it age after age to one and all: LOVE GOO.
***
من فقط یک پیام دارم و آن را در هر عصر و زمان برای همگان تکرار می نمایم: خدارا دوست بدارید",avatar meher baba _ اوتار مهربابا,,,,,,,,,,,,,,,,,,,,
5614c371c5fd9419732fdb7f,,,,,,,1,,1444200647.553383,685,,آواز مهربونی,685,Here a house ... a house full of kindness ... to get away from the daily concerns of all .... a place that we love and we love each other passionately ....,Magazine,405029049577245,,1445928841,,,,,song kindness,,,,,,,,,,,,,,,,,,,,
